listing_id,title,seller,status,position,image_reference,source_asset,source_panel,source_type,usage_basis_or_license,source_url,date_generated,prompt_set
aa7c1312-f8d8-41fd-8be2-df773842d512,"Black Faux-Leather Chelsea Boots",afterhourscloset,ACTIVE,0,listings/d91ad2d7-e867-4105-892f-57038876d816/aa7c1312-f8d8-41fd-8be2-df773842d512/b9b9efe1-0d4c-4192-8e67-52d72d322407.webp,apps/api/demo-assets/source/afterhourscloset.png,1,SYNTHETIC,Original synthetic image generated with OpenAI image generation; staging demo use,,2026-08-24,thriftage-demo-product-contact-sheets-v1
aa7c1312-f8d8-41fd-8be2-df773842d512,"Black Faux-Leather Chelsea Boots",afterhourscloset,ACTIVE,1,listings/d91ad2d7-e867-4105-892f-57038876d816/aa7c1312-f8d8-41fd-8be2-df773842d512/831782ef-1629-40b5-9fbd-7899622add3e.webp,apps/api/demo-assets/source/afterhourscloset.png,1,SYNTHETIC,Original synthetic image generated with OpenAI image generation; staging demo use,,2026-08-24,thriftage-demo-product-contact-sheets-v1
aa7c1312-f8d8-41fd-8be2-df773842d512,"Black Faux-Leather Chelsea Boots",afterhourscloset,ACTIVE,2,listings/d91ad2d7-e867-4105-892f-57038876d816/aa7c1312-f8d8-41fd-8be2-df773842d512/f6194fa9-6056-4a26-a5f1-16ac41795e2a.webp,apps/api/demo-assets/source/afterhourscloset.png,1,SYNTHETIC,Original synthetic image generated with OpenAI image generation; staging demo use,,2026-08-24,thriftage-demo-product-contact-sheets-v1
58ab08e1-24bb-477a-9512-a0e840e3de5e,"Lace Detail Black Midi Dress",afterhourscloset,ACTIVE,0,listings/d91ad2d7-e867-4105-892f-57038876d816/58ab08e1-24bb-477a-9512-a0e840e3de5e/4165bdfb-162c-4797-a8b5-6b4048be77ef.webp,apps/api/demo-assets/source/afterhourscloset.png,2,SYNTHETIC,Original synthetic image generated with OpenAI image generation; staging demo use,,2026-08-24,thriftage-demo-product-contact-sheets-v1
58ab08e1-24bb-477a-9512-a0e840e3de5e,"Lace Detail Black Midi Dress",afterhourscloset,ACTIVE,1,listings/d91ad2d7-e867-4105-892f-57038876d816/58ab08e1-24bb-477a-9512-a0e840e3de5e/a6dd28c4-b05c-49ad-95d4-640d45ef1ff4.webp,apps/api/demo-assets/source/afterhourscloset.png,2,SYNTHETIC,Original synthetic image generated with OpenAI image generation; staging demo use,,2026-08-24,thriftage-demo-product-contact-sheets-v1
58ab08e1-24bb-477a-9512-a0e840e3de5e,"Lace Detail Black Midi Dress",afterhourscloset,ACTIVE,2,listings/d91ad2d7-e867-4105-892f-57038876d816/58ab08e1-24bb-477a-9512-a0e840e3de5e/aedd1f1d-1375-45e1-85f2-32bed102406d.webp,apps/api/demo-assets/source/afterhourscloset.png,2,SYNTHETIC,Original synthetic image generated with OpenAI image generation; staging demo use,,2026-08-24,thriftage-demo-product-contact-sheets-v1
c615b86b-530f-44bb-8cfa-48d2ffc9e124,"Charcoal Zip-Up Hoodie",afterhourscloset,ACTIVE,0,listings/d91ad2d7-e867-4105-892f-57038876d816/c615b86b-530f-44bb-8cfa-48d2ffc9e124/bc6dd90c-7d4e-4a01-9308-7e18059667f7.webp,apps/api/demo-assets/source/afterhourscloset.png,3,SYNTHETIC,Original synthetic image generated with OpenAI image generation; staging demo use,,2026-08-24,thriftage-demo-product-contact-sheets-v1
c615b86b-530f-44bb-8cfa-48d2ffc9e124,"Charcoal Zip-Up Hoodie",afterhourscloset,ACTIVE,1,listings/d91ad2d7-e867-4105-892f-57038876d816/c615b86b-530f-44bb-8cfa-48d2ffc9e124/741e82b9-d449-48ac-a798-0c535fb485b4.webp,apps/api/demo-assets/source/afterhourscloset.png,3,SYNTHETIC,Original synthetic image generated with OpenAI image generation; staging demo use,,2026-08-24,thriftage-demo-product-contact-sheets-v1
c615b86b-530f-44bb-8cfa-48d2ffc9e124,"Charcoal Zip-Up Hoodie",afterhourscloset,ACTIVE,2,listings/d91ad2d7-e867-4105-892f-57038876d816/c615b86b-530f-44bb-8cfa-48d2ffc9e124/27ef5af8-c6e8-4dcd-980a-6b3c2a227880.webp,apps/api/demo-assets/source/afterhourscloset.png,3,SYNTHETIC,Original synthetic image generated with OpenAI image generation; staging demo use,,2026-08-24,thriftage-demo-product-contact-sheets-v1
77a5a411-a887-49e9-a725-47e07ab99f0e,"Burgundy Velvet Evening Top",afterhourscloset,ACTIVE,0,listings/d91ad2d7-e867-4105-892f-57038876d816/77a5a411-a887-49e9-a725-47e07ab99f0e/413b1cf9-e7a5-4e5a-b716-1e38ab5c1be1.webp,apps/api/demo-assets/source/afterhourscloset.png,4,SYNTHETIC,Original synthetic image generated with OpenAI image generation; staging demo use,,2026-08-24,thriftage-demo-product-contact-sheets-v1
77a5a411-a887-49e9-a725-47e07ab99f0e,"Burgundy Velvet Evening Top",afterhourscloset,ACTIVE,1,listings/d91ad2d7-e867-4105-892f-57038876d816/77a5a411-a887-49e9-a725-47e07ab99f0e/c600dbaf-c5f9-403c-b377-86badc2766c2.webp,apps/api/demo-assets/source/afterhourscloset.png,4,SYNTHETIC,Original synthetic image generated with OpenAI image generation; staging demo use,,2026-08-24,thriftage-demo-product-contact-sheets-v1
77a5a411-a887-49e9-a725-47e07ab99f0e,"Burgundy Velvet Evening Top",afterhourscloset,ACTIVE,2,listings/d91ad2d7-e867-4105-892f-57038876d816/77a5a411-a887-49e9-a725-47e07ab99f0e/36375141-3d3b-47a7-8890-c224315dbfae.webp,apps/api/demo-assets/source/afterhourscloset.png,4,SYNTHETIC,Original synthetic image generated with OpenAI image generation; staging demo use,,2026-08-24,thriftage-demo-product-contact-sheets-v1
ba06c1d3-2f8a-463a-b969-0c7c6535e87c,"Silver Chain Shoulder Bag",afterhourscloset,ACTIVE,0,listings/d91ad2d7-e867-4105-892f-57038876d816/ba06c1d3-2f8a-463a-b969-0c7c6535e87c/ef9b7707-d626-49f2-bc41-e9d9b837d830.webp,apps/api/demo-assets/source/afterhourscloset.png,5,SYNTHETIC,Original synthetic image generated with OpenAI image generation; staging demo use,,2026-08-24,thriftage-demo-product-contact-sheets-v1
ba06c1d3-2f8a-463a-b969-0c7c6535e87c,"Silver Chain Shoulder Bag",afterhourscloset,ACTIVE,1,listings/d91ad2d7-e867-4105-892f-57038876d816/ba06c1d3-2f8a-463a-b969-0c7c6535e87c/16911976-1dbe-408d-aed7-7896e8a68a16.webp,apps/api/demo-assets/source/afterhourscloset.png,5,SYNTHETIC,Original synthetic image generated with OpenAI image generation; staging demo use,,2026-08-24,thriftage-demo-product-contact-sheets-v1
ba06c1d3-2f8a-463a-b969-0c7c6535e87c,"Silver Chain Shoulder Bag",afterhourscloset,ACTIVE,2,listings/d91ad2d7-e867-4105-892f-57038876d816/ba06c1d3-2f8a-463a-b969-0c7c6535e87c/4b43678f-c95d-4737-8f23-58e78f0674a2.webp,apps/api/demo-assets/source/afterhourscloset.png,5,SYNTHETIC,Original synthetic image generated with OpenAI image generation; staging demo use,,2026-08-24,thriftage-demo-product-contact-sheets-v1
a28a79b8-338a-447c-a156-934d0fe52915,"Pink Baby Tee",y2kbyzoya,ACTIVE,0,listings/98edca1e-4888-47e1-8a84-1db6494abdb4/a28a79b8-338a-447c-a156-934d0fe52915/1bbc937c-d1e0-44f0-bd50-5f5b0a6d56c2.webp,apps/api/demo-assets/source/y2kbyzoya.png,1,SYNTHETIC,Original synthetic image generated with OpenAI image generation; staging demo use,,2026-08-24,thriftage-demo-product-contact-sheets-v1
a28a79b8-338a-447c-a156-934d0fe52915,"Pink Baby Tee",y2kbyzoya,ACTIVE,1,listings/98edca1e-4888-47e1-8a84-1db6494abdb4/a28a79b8-338a-447c-a156-934d0fe52915/1c5963a0-b9d1-4141-b83e-4b2c2f43e197.webp,apps/api/demo-assets/source/y2kbyzoya.png,1,SYNTHETIC,Original synthetic image generated with OpenAI image generation; staging demo use,,2026-08-24,thriftage-demo-product-contact-sheets-v1
a28a79b8-338a-447c-a156-934d0fe52915,"Pink Baby Tee",y2kbyzoya,ACTIVE,2,listings/98edca1e-4888-47e1-8a84-1db6494abdb4/a28a79b8-338a-447c-a156-934d0fe52915/0e64e011-5fd3-499b-9aac-b1b0237771a3.webp,apps/api/demo-assets/source/y2kbyzoya.png,1,SYNTHETIC,Original synthetic image generated with OpenAI image generation; staging demo use,,2026-08-24,thriftage-demo-product-contact-sheets-v1
abd4f752-fcdd-4c17-89ca-637eeab5e05c,"Low-Rise Blue Flare Jeans",y2kbyzoya,ACTIVE,0,listings/98edca1e-4888-47e1-8a84-1db6494abdb4/abd4f752-fcdd-4c17-89ca-637eeab5e05c/a208af7e-1eb5-47c4-add3-5e7e659253ae.webp,apps/api/demo-assets/source/y2kbyzoya.png,2,SYNTHETIC,Original synthetic image generated with OpenAI image generation; staging demo use,,2026-08-24,thriftage-demo-product-contact-sheets-v1
abd4f752-fcdd-4c17-89ca-637eeab5e05c,"Low-Rise Blue Flare Jeans",y2kbyzoya,ACTIVE,1,listings/98edca1e-4888-47e1-8a84-1db6494abdb4/abd4f752-fcdd-4c17-89ca-637eeab5e05c/98b7a18c-9ad0-4f09-a5f4-1a695f2485e5.webp,apps/api/demo-assets/source/y2kbyzoya.png,2,SYNTHETIC,Original synthetic image generated with OpenAI image generation; staging demo use,,2026-08-24,thriftage-demo-product-contact-sheets-v1
abd4f752-fcdd-4c17-89ca-637eeab5e05c,"Low-Rise Blue Flare Jeans",y2kbyzoya,ACTIVE,2,listings/98edca1e-4888-47e1-8a84-1db6494abdb4/abd4f752-fcdd-4c17-89ca-637eeab5e05c/2f0e5103-2c86-4bb9-bfda-e6db9744804e.webp,apps/api/demo-assets/source/y2kbyzoya.png,2,SYNTHETIC,Original synthetic image generated with OpenAI image generation; staging demo use,,2026-08-24,thriftage-demo-product-contact-sheets-v1
c7f181b3-5e46-47c0-ad8c-a6a2617b5aeb,"Lilac Cropped Cardigan",y2kbyzoya,ACTIVE,0,listings/98edca1e-4888-47e1-8a84-1db6494abdb4/c7f181b3-5e46-47c0-ad8c-a6a2617b5aeb/bbc31194-2628-466d-82cf-649edba0bc04.webp,apps/api/demo-assets/source/y2kbyzoya.png,3,SYNTHETIC,Original synthetic image generated with OpenAI image generation; staging demo use,,2026-08-24,thriftage-demo-product-contact-sheets-v1
c7f181b3-5e46-47c0-ad8c-a6a2617b5aeb,"Lilac Cropped Cardigan",y2kbyzoya,ACTIVE,1,listings/98edca1e-4888-47e1-8a84-1db6494abdb4/c7f181b3-5e46-47c0-ad8c-a6a2617b5aeb/8e6f86db-0798-4205-961b-3632da031a54.webp,apps/api/demo-assets/source/y2kbyzoya.png,3,SYNTHETIC,Original synthetic image generated with OpenAI image generation; staging demo use,,2026-08-24,thriftage-demo-product-contact-sheets-v1
c7f181b3-5e46-47c0-ad8c-a6a2617b5aeb,"Lilac Cropped Cardigan",y2kbyzoya,ACTIVE,2,listings/98edca1e-4888-47e1-8a84-1db6494abdb4/c7f181b3-5e46-47c0-ad8c-a6a2617b5aeb/baceb185-bb97-4b09-9e93-0682de6af66b.webp,apps/api/demo-assets/source/y2kbyzoya.png,3,SYNTHETIC,Original synthetic image generated with OpenAI image generation; staging demo use,,2026-08-24,thriftage-demo-product-contact-sheets-v1
40226bef-f3de-4d9d-bf29-887e5ac7578b,"Y2K Metallic Shoulder Bag",y2kbyzoya,ACTIVE,0,listings/98edca1e-4888-47e1-8a84-1db6494abdb4/40226bef-f3de-4d9d-bf29-887e5ac7578b/da55ccab-5f04-4783-887f-56fb63b67b7c.webp,apps/api/demo-assets/source/y2kbyzoya.png,4,SYNTHETIC,Original synthetic image generated with OpenAI image generation; staging demo use,,2026-08-24,thriftage-demo-product-contact-sheets-v1
40226bef-f3de-4d9d-bf29-887e5ac7578b,"Y2K Metallic Shoulder Bag",y2kbyzoya,ACTIVE,1,listings/98edca1e-4888-47e1-8a84-1db6494abdb4/40226bef-f3de-4d9d-bf29-887e5ac7578b/f818cdee-46a9-43a5-a023-ebe4b506812e.webp,apps/api/demo-assets/source/y2kbyzoya.png,4,SYNTHETIC,Original synthetic image generated with OpenAI image generation; staging demo use,,2026-08-24,thriftage-demo-product-contact-sheets-v1
40226bef-f3de-4d9d-bf29-887e5ac7578b,"Y2K Metallic Shoulder Bag",y2kbyzoya,ACTIVE,2,listings/98edca1e-4888-47e1-8a84-1db6494abdb4/40226bef-f3de-4d9d-bf29-887e5ac7578b/196d9fb5-1b5f-4b03-aa36-97c45db38b73.webp,apps/api/demo-assets/source/y2kbyzoya.png,4,SYNTHETIC,Original synthetic image generated with OpenAI image generation; staging demo use,,2026-08-24,thriftage-demo-product-contact-sheets-v1
dbda7eea-cb78-4e16-8a05-f3501e4c214d,"Cherry Red Platform Sandals",y2kbyzoya,ACTIVE,0,listings/98edca1e-4888-47e1-8a84-1db6494abdb4/dbda7eea-cb78-4e16-8a05-f3501e4c214d/737209f3-d768-49d8-b7e3-b24b9efeafec.webp,apps/api/demo-assets/source/y2kbyzoya.png,5,SYNTHETIC,Original synthetic image generated with OpenAI image generation; staging demo use,,2026-08-24,thriftage-demo-product-contact-sheets-v1
dbda7eea-cb78-4e16-8a05-f3501e4c214d,"Cherry Red Platform Sandals",y2kbyzoya,ACTIVE,1,listings/98edca1e-4888-47e1-8a84-1db6494abdb4/dbda7eea-cb78-4e16-8a05-f3501e4c214d/4d70a51f-c620-4f23-a978-4adbc78cdda2.webp,apps/api/demo-assets/source/y2kbyzoya.png,5,SYNTHETIC,Original synthetic image generated with OpenAI image generation; staging demo use,,2026-08-24,thriftage-demo-product-contact-sheets-v1
dbda7eea-cb78-4e16-8a05-f3501e4c214d,"Cherry Red Platform Sandals",y2kbyzoya,ACTIVE,2,listings/98edca1e-4888-47e1-8a84-1db6494abdb4/dbda7eea-cb78-4e16-8a05-f3501e4c214d/56e2ae9f-d054-49fc-9ebf-8e66b646c4b7.webp,apps/api/demo-assets/source/y2kbyzoya.png,5,SYNTHETIC,Original synthetic image generated with OpenAI image generation; staging demo use,,2026-08-24,thriftage-demo-product-contact-sheets-v1
d6667de1-ee22-4406-a1b3-45c7d09647b8,"Sage Embroidered Kurta",modestmusepk,ACTIVE,0,listings/fbe0f1dd-9fdd-4c3f-8934-677c7577ff29/d6667de1-ee22-4406-a1b3-45c7d09647b8/22a9c7d4-f905-4fe9-81f1-8ac97c745641.webp,apps/api/demo-assets/source/modestmusepk.png,1,SYNTHETIC,Original synthetic image generated with OpenAI image generation; staging demo use,,2026-08-24,thriftage-demo-product-contact-sheets-v1
d6667de1-ee22-4406-a1b3-45c7d09647b8,"Sage Embroidered Kurta",modestmusepk,ACTIVE,1,listings/fbe0f1dd-9fdd-4c3f-8934-677c7577ff29/d6667de1-ee22-4406-a1b3-45c7d09647b8/118a3fe9-f8b8-4264-8f24-26cb5b28dc5c.webp,apps/api/demo-assets/source/modestmusepk.png,1,SYNTHETIC,Original synthetic image generated with OpenAI image generation; staging demo use,,2026-08-24,thriftage-demo-product-contact-sheets-v1
d6667de1-ee22-4406-a1b3-45c7d09647b8,"Sage Embroidered Kurta",modestmusepk,ACTIVE,2,listings/fbe0f1dd-9fdd-4c3f-8934-677c7577ff29/d6667de1-ee22-4406-a1b3-45c7d09647b8/43ceb3e9-69ac-4d08-908e-05fa609ae206.webp,apps/api/demo-assets/source/modestmusepk.png,1,SYNTHETIC,Original synthetic image generated with OpenAI image generation; staging demo use,,2026-08-24,thriftage-demo-product-contact-sheets-v1
562cfec3-177e-4057-b0ed-a91507b4c637,"Ivory Pleated Maxi Skirt",modestmusepk,ACTIVE,0,listings/fbe0f1dd-9fdd-4c3f-8934-677c7577ff29/562cfec3-177e-4057-b0ed-a91507b4c637/f47b206d-276c-4722-9687-61211876782c.webp,apps/api/demo-assets/source/modestmusepk.png,2,SYNTHETIC,Original synthetic image generated with OpenAI image generation; staging demo use,,2026-08-24,thriftage-demo-product-contact-sheets-v1
562cfec3-177e-4057-b0ed-a91507b4c637,"Ivory Pleated Maxi Skirt",modestmusepk,ACTIVE,1,listings/fbe0f1dd-9fdd-4c3f-8934-677c7577ff29/562cfec3-177e-4057-b0ed-a91507b4c637/eb994694-171c-4148-b54a-6c6b72fd0233.webp,apps/api/demo-assets/source/modestmusepk.png,2,SYNTHETIC,Original synthetic image generated with OpenAI image generation; staging demo use,,2026-08-24,thriftage-demo-product-contact-sheets-v1
562cfec3-177e-4057-b0ed-a91507b4c637,"Ivory Pleated Maxi Skirt",modestmusepk,ACTIVE,2,listings/fbe0f1dd-9fdd-4c3f-8934-677c7577ff29/562cfec3-177e-4057-b0ed-a91507b4c637/865bfce8-a533-4300-9d02-5354b4562b43.webp,apps/api/demo-assets/source/modestmusepk.png,2,SYNTHETIC,Original synthetic image generated with OpenAI image generation; staging demo use,,2026-08-24,thriftage-demo-product-contact-sheets-v1
a15a3f73-8bb3-4bbe-8162-f04a7e903318,"Dusty Rose Longline Abaya",modestmusepk,ACTIVE,0,listings/fbe0f1dd-9fdd-4c3f-8934-677c7577ff29/a15a3f73-8bb3-4bbe-8162-f04a7e903318/80d26c72-68d8-4cc8-98ca-1b17287119fc.webp,apps/api/demo-assets/source/modestmusepk.png,3,SYNTHETIC,Original synthetic image generated with OpenAI image generation; staging demo use,,2026-08-24,thriftage-demo-product-contact-sheets-v1
a15a3f73-8bb3-4bbe-8162-f04a7e903318,"Dusty Rose Longline Abaya",modestmusepk,ACTIVE,1,listings/fbe0f1dd-9fdd-4c3f-8934-677c7577ff29/a15a3f73-8bb3-4bbe-8162-f04a7e903318/e0b37f5c-4129-41a0-a223-fd918c9adcc5.webp,apps/api/demo-assets/source/modestmusepk.png,3,SYNTHETIC,Original synthetic image generated with OpenAI image generation; staging demo use,,2026-08-24,thriftage-demo-product-contact-sheets-v1
a15a3f73-8bb3-4bbe-8162-f04a7e903318,"Dusty Rose Longline Abaya",modestmusepk,ACTIVE,2,listings/fbe0f1dd-9fdd-4c3f-8934-677c7577ff29/a15a3f73-8bb3-4bbe-8162-f04a7e903318/ad19182b-c500-49e0-9b1f-d458b1e871f1.webp,apps/api/demo-assets/source/modestmusepk.png,3,SYNTHETIC,Original synthetic image generated with OpenAI image generation; staging demo use,,2026-08-24,thriftage-demo-product-contact-sheets-v1
3f4045dd-0c70-49a8-b67d-8d1299bbcec2,"Navy Formal Dupatta Set",modestmusepk,ACTIVE,0,listings/fbe0f1dd-9fdd-4c3f-8934-677c7577ff29/3f4045dd-0c70-49a8-b67d-8d1299bbcec2/2fbf25c5-06c8-479c-86a8-e7dcd99e5d13.webp,apps/api/demo-assets/source/modestmusepk.png,4,SYNTHETIC,Original synthetic image generated with OpenAI image generation; staging demo use,,2026-08-24,thriftage-demo-product-contact-sheets-v1
3f4045dd-0c70-49a8-b67d-8d1299bbcec2,"Navy Formal Dupatta Set",modestmusepk,ACTIVE,1,listings/fbe0f1dd-9fdd-4c3f-8934-677c7577ff29/3f4045dd-0c70-49a8-b67d-8d1299bbcec2/70fe5bb1-5043-46f3-88bc-5d80c1d92591.webp,apps/api/demo-assets/source/modestmusepk.png,4,SYNTHETIC,Original synthetic image generated with OpenAI image generation; staging demo use,,2026-08-24,thriftage-demo-product-contact-sheets-v1
3f4045dd-0c70-49a8-b67d-8d1299bbcec2,"Navy Formal Dupatta Set",modestmusepk,ACTIVE,2,listings/fbe0f1dd-9fdd-4c3f-8934-677c7577ff29/3f4045dd-0c70-49a8-b67d-8d1299bbcec2/eae0c0b1-9953-4cd5-978d-8b611d41709d.webp,apps/api/demo-assets/source/modestmusepk.png,4,SYNTHETIC,Original synthetic image generated with OpenAI image generation; staging demo use,,2026-08-24,thriftage-demo-product-contact-sheets-v1
f6cd7aed-ed46-417d-98a4-7edb5a4d5be1,"Deep Green Wedding Guest Dress",modestmusepk,ACTIVE,0,listings/fbe0f1dd-9fdd-4c3f-8934-677c7577ff29/f6cd7aed-ed46-417d-98a4-7edb5a4d5be1/1a57479f-2847-434f-b792-35a87c7eb663.webp,apps/api/demo-assets/source/modestmusepk.png,5,SYNTHETIC,Original synthetic image generated with OpenAI image generation; staging demo use,,2026-08-24,thriftage-demo-product-contact-sheets-v1
f6cd7aed-ed46-417d-98a4-7edb5a4d5be1,"Deep Green Wedding Guest Dress",modestmusepk,ACTIVE,1,listings/fbe0f1dd-9fdd-4c3f-8934-677c7577ff29/f6cd7aed-ed46-417d-98a4-7edb5a4d5be1/420e967d-efc5-40e8-b41c-30de4864f0ee.webp,apps/api/demo-assets/source/modestmusepk.png,5,SYNTHETIC,Original synthetic image generated with OpenAI image generation; staging demo use,,2026-08-24,thriftage-demo-product-contact-sheets-v1
f6cd7aed-ed46-417d-98a4-7edb5a4d5be1,"Deep Green Wedding Guest Dress",modestmusepk,ACTIVE,2,listings/fbe0f1dd-9fdd-4c3f-8934-677c7577ff29/f6cd7aed-ed46-417d-98a4-7edb5a4d5be1/e0909df1-d828-4884-9421-58005fe0f31d.webp,apps/api/demo-assets/source/modestmusepk.png,5,SYNTHETIC,Original synthetic image generated with OpenAI image generation; staging demo use,,2026-08-24,thriftage-demo-product-contact-sheets-v1
0ba81c90-d60e-48e3-a9a5-5d9c0aad05c3,"White Court Sneakers",sneakerroompk,ACTIVE,0,listings/ac10a723-5092-48c8-a260-d200a7607119/0ba81c90-d60e-48e3-a9a5-5d9c0aad05c3/c141c42f-6979-4ca7-8837-6e31c6dbb9e2.webp,apps/api/demo-assets/source/sneakerroompk.png,1,SYNTHETIC,Original synthetic image generated with OpenAI image generation; staging demo use,,2026-08-24,thriftage-demo-product-contact-sheets-v1
0ba81c90-d60e-48e3-a9a5-5d9c0aad05c3,"White Court Sneakers",sneakerroompk,ACTIVE,1,listings/ac10a723-5092-48c8-a260-d200a7607119/0ba81c90-d60e-48e3-a9a5-5d9c0aad05c3/70a78efa-dc8e-4cd1-9f4b-138999c489e8.webp,apps/api/demo-assets/source/sneakerroompk.png,1,SYNTHETIC,Original synthetic image generated with OpenAI image generation; staging demo use,,2026-08-24,thriftage-demo-product-contact-sheets-v1
0ba81c90-d60e-48e3-a9a5-5d9c0aad05c3,"White Court Sneakers",sneakerroompk,ACTIVE,2,listings/ac10a723-5092-48c8-a260-d200a7607119/0ba81c90-d60e-48e3-a9a5-5d9c0aad05c3/29cf05c9-a127-41af-b35d-3ee6d647798a.webp,apps/api/demo-assets/source/sneakerroompk.png,1,SYNTHETIC,Original synthetic image generated with OpenAI image generation; staging demo use,,2026-08-24,thriftage-demo-product-contact-sheets-v1
98e3fc6e-508a-49ae-a8a8-cef0ccfe9dd1,"Grey Knit Running Shoes",sneakerroompk,ACTIVE,0,listings/ac10a723-5092-48c8-a260-d200a7607119/98e3fc6e-508a-49ae-a8a8-cef0ccfe9dd1/a4905403-0081-4c11-8731-f259c494a4d8.webp,apps/api/demo-assets/source/sneakerroompk.png,2,SYNTHETIC,Original synthetic image generated with OpenAI image generation; staging demo use,,2026-08-24,thriftage-demo-product-contact-sheets-v1
98e3fc6e-508a-49ae-a8a8-cef0ccfe9dd1,"Grey Knit Running Shoes",sneakerroompk,ACTIVE,1,listings/ac10a723-5092-48c8-a260-d200a7607119/98e3fc6e-508a-49ae-a8a8-cef0ccfe9dd1/b8999a4c-6feb-4689-baf3-c2f932c6345f.webp,apps/api/demo-assets/source/sneakerroompk.png,2,SYNTHETIC,Original synthetic image generated with OpenAI image generation; staging demo use,,2026-08-24,thriftage-demo-product-contact-sheets-v1
98e3fc6e-508a-49ae-a8a8-cef0ccfe9dd1,"Grey Knit Running Shoes",sneakerroompk,ACTIVE,2,listings/ac10a723-5092-48c8-a260-d200a7607119/98e3fc6e-508a-49ae-a8a8-cef0ccfe9dd1/269bae6e-7b1b-4b35-b2e5-98dd443338ea.webp,apps/api/demo-assets/source/sneakerroompk.png,2,SYNTHETIC,Original synthetic image generated with OpenAI image generation; staging demo use,,2026-08-24,thriftage-demo-product-contact-sheets-v1
f4ed22d0-7665-4796-a0ee-aa02bffb4ec6,"Black Training Leggings",sneakerroompk,ACTIVE,0,listings/ac10a723-5092-48c8-a260-d200a7607119/f4ed22d0-7665-4796-a0ee-aa02bffb4ec6/c1d3ccc8-d56d-4ab8-8282-b2810ecd695e.webp,apps/api/demo-assets/source/sneakerroompk.png,3,SYNTHETIC,Original synthetic image generated with OpenAI image generation; staging demo use,,2026-08-24,thriftage-demo-product-contact-sheets-v1
f4ed22d0-7665-4796-a0ee-aa02bffb4ec6,"Black Training Leggings",sneakerroompk,ACTIVE,1,listings/ac10a723-5092-48c8-a260-d200a7607119/f4ed22d0-7665-4796-a0ee-aa02bffb4ec6/fd6346c8-845f-43aa-8c24-89656a67ff55.webp,apps/api/demo-assets/source/sneakerroompk.png,3,SYNTHETIC,Original synthetic image generated with OpenAI image generation; staging demo use,,2026-08-24,thriftage-demo-product-contact-sheets-v1
f4ed22d0-7665-4796-a0ee-aa02bffb4ec6,"Black Training Leggings",sneakerroompk,ACTIVE,2,listings/ac10a723-5092-48c8-a260-d200a7607119/f4ed22d0-7665-4796-a0ee-aa02bffb4ec6/fc789e62-c563-4ddd-bbeb-3cc43f7b5905.webp,apps/api/demo-assets/source/sneakerroompk.png,3,SYNTHETIC,Original synthetic image generated with OpenAI image generation; staging demo use,,2026-08-24,thriftage-demo-product-contact-sheets-v1
8be6abdd-93f3-458a-9e11-3725f4aa5d5f,"Olive Track Jacket",sneakerroompk,ACTIVE,0,listings/ac10a723-5092-48c8-a260-d200a7607119/8be6abdd-93f3-458a-9e11-3725f4aa5d5f/15cd55d1-836d-4e4c-bef1-e03e06e5e24d.webp,apps/api/demo-assets/source/sneakerroompk.png,4,SYNTHETIC,Original synthetic image generated with OpenAI image generation; staging demo use,,2026-08-24,thriftage-demo-product-contact-sheets-v1
8be6abdd-93f3-458a-9e11-3725f4aa5d5f,"Olive Track Jacket",sneakerroompk,ACTIVE,1,listings/ac10a723-5092-48c8-a260-d200a7607119/8be6abdd-93f3-458a-9e11-3725f4aa5d5f/ca98c1cf-378a-45f8-ad1a-9b4bdb4b9b70.webp,apps/api/demo-assets/source/sneakerroompk.png,4,SYNTHETIC,Original synthetic image generated with OpenAI image generation; staging demo use,,2026-08-24,thriftage-demo-product-contact-sheets-v1
8be6abdd-93f3-458a-9e11-3725f4aa5d5f,"Olive Track Jacket",sneakerroompk,ACTIVE,2,listings/ac10a723-5092-48c8-a260-d200a7607119/8be6abdd-93f3-458a-9e11-3725f4aa5d5f/e21bf3e4-cb89-4ecc-8d6d-9f69cecd00ea.webp,apps/api/demo-assets/source/sneakerroompk.png,4,SYNTHETIC,Original synthetic image generated with OpenAI image generation; staging demo use,,2026-08-24,thriftage-demo-product-contact-sheets-v1
65379cfa-1e58-4ac7-8249-1b756474961e,"Cobalt Performance Tee",sneakerroompk,ACTIVE,0,listings/ac10a723-5092-48c8-a260-d200a7607119/65379cfa-1e58-4ac7-8249-1b756474961e/6cf28822-47b4-4a28-8ef7-4295ac34e46c.webp,apps/api/demo-assets/source/sneakerroompk.png,5,SYNTHETIC,Original synthetic image generated with OpenAI image generation; staging demo use,,2026-08-24,thriftage-demo-product-contact-sheets-v1
65379cfa-1e58-4ac7-8249-1b756474961e,"Cobalt Performance Tee",sneakerroompk,ACTIVE,1,listings/ac10a723-5092-48c8-a260-d200a7607119/65379cfa-1e58-4ac7-8249-1b756474961e/e336577e-d30a-4fbc-bcf3-edb3bf4b3701.webp,apps/api/demo-assets/source/sneakerroompk.png,5,SYNTHETIC,Original synthetic image generated with OpenAI image generation; staging demo use,,2026-08-24,thriftage-demo-product-contact-sheets-v1
